id,DD,CO,TD
10886,0.0149752561472,0.40075342548,0.584271318372
20476,0.0790330931896,0.166906324163,0.754060582648
32468,0.0304739281348,0.210248429251,0.759277642614
36816,0.265001183872,0.331367951757,0.403630864371
36964,0.0235222788131,0.169301225669,0.807176495518
55338,0.00829211656743,0.476701430081,0.515006453351
55350,0.0392423891718,0.264945481074,0.695812129754
55492,0.495402374279,0.0836290142453,0.420968611476
56081,0.104494489293,0.330793403981,0.564712106726
56096,0.00922254496915,0.225323945838,0.765453509192
58099,0.0580349490103,0.671041551397,0.270923499593
59170,0.0336937508601,0.350556718331,0.615749530809
63804,0.440834625748,0.0514565357087,0.507708838544
77134,0.0296727396833,0.416189494354,0.554137765963
85728,0.0278170630615,0.332017345452,0.640165591487
89541,0.02976705053,0.302904837431,0.667328112039
93879,0.0181580531241,0.457402781333,0.524439165543
95515,0.425191129482,0.0456971602983,0.52911171022
99389,0.0888293602108,0.320498711988,0.590671927802
105160,0.0267323179042,0.46236384778,0.510903834316
106732,0.008691104686,0.378011072791,0.613297822523
108603,0.924198990231,0.0184057915303,0.0573952182386
116924,0.0690167166932,0.161147946839,0.769835336468
117594,0.0644642338656,0.103373945865,0.832161820269
124577,0.914097274024,0.00572228322021,0.0801804427558
127228,0.0607539269108,0.464076253705,0.475169819384
128455,0.0730153920888,0.159828521049,0.767156086862
128974,0.911465275269,0.0563723626364,0.0321623620941
129181,0.812107525953,0.165309885134,0.022582588913
129738,0.00474771187572,0.262652570961,0.732599717163
131319,0.0634815393091,0.161691517304,0.774826943387
133660,0.0765798000005,0.280873857674,0.642546342325
135303,0.0191123964683,0.513212406191,0.467675197341
140991,0.0183937727956,0.427450676169,0.554155551036
145743,0.00968644190798,0.354497184571,0.635816373521
146583,0.0752964922938,0.196572757875,0.728130749831
150496,0.318421943118,0.354150063349,0.327427993533
154629,0.47198121128,0.0472307899231,0.480787998797
159439,0.0684828900706,0.101961196131,0.829555913799
159463,0.00938185140267,0.228525033697,0.762093114901
160775,0.0666609950554,0.35151931357,0.581819691375
163326,0.029407723228,0.241376191251,0.729216085521
163571,0.244956755417,0.525965214481,0.229078030102
173094,0.0118226517669,0.330553969387,0.657623378846
175476,0.291444564256,0.196187799704,0.51236763604
179785,0.545758512746,0.0386398519596,0.415601635295
182055,0.041707325437,0.317006586631,0.641286087932
182248,0.316194766193,0.359675662647,0.32412957116
184419,0.0912781077076,0.306005013856,0.602716878436
184638,0.0242034899872,0.56243986358,0.413356646433
190530,0.224922780457,0.439822872957,0.335254346586
190805,0.119576164842,0.311693169864,0.568730665294
190931,0.798761235205,0.150737787711,0.0505009770837
195092,0.991764845474,0.00130032034187,0.00693483418391
195925,0.0187853214319,0.45323892342,0.527975755148
201816,0.0571741096711,0.500611562504,0.442214327825
210689,0.072550296287,0.496478021049,0.430971682664
223669,0.502384336018,0.0773701042556,0.420245559726
229953,0.00918188081969,0.288917534788,0.701900584392
230203,0.0261010646733,0.332515759101,0.641383176226
230786,0.0421311122789,0.382853151506,0.575015736215
234204,0.0194394995889,0.367059868669,0.613500631743
234751,0.0248809091546,0.380193711416,0.59492537943
237378,0.116532448333,0.387826029603,0.495641522065
238168,0.0224517422987,0.474193175764,0.503355081937
251304,0.00558905893302,0.190212368072,0.804198572995
258666,0.00891634018726,0.294207820544,0.696875839268
2388,0.475663737017,0.0290362163997,0.495300046584
8374,0.0696788669074,0.116511799156,0.813809333937
20612,0.0184559979645,0.385805774454,0.595738227581
20730,0.0131123643037,0.211167681561,0.775719954135
23360,0.890590559382,0.0720553151875,0.0373541254303
25867,0.0227486947932,0.370244868865,0.607006436342
34671,0.0370406191955,0.242643500943,0.720315879861
38898,0.822494339629,0.100329014523,0.0771766458481
40222,0.0778604897956,0.357230287361,0.564909222844
50947,0.637800281453,0.287934495956,0.0742652225911
60202,0.0756465413134,0.196606091208,0.727747367478
64117,0.76583111435,0.186728479347,0.0474404063023
67385,0.236575203609,0.388666879891,0.3747579165
69917,0.886789527411,0.0807488656097,0.0324616069789
70486,0.0396368142107,0.391368209094,0.568994976696
72314,0.501157559053,0.0879967404988,0.410845700448
74126,0.104334108638,0.342507494377,0.553158396985
78547,0.114094514245,0.498091807848,0.387813677906
78713,0.0198896679975,0.299106984627,0.681003347376
81756,0.029235239828,0.361201430572,0.6095633296
86443,0.183054095822,0.258578809369,0.558367094809
92880,0.00993545224826,0.288484915741,0.701579632011
94247,0.0532322138973,0.672737182829,0.274030603274
94425,0.0251165377516,0.316453887011,0.658429575237
97946,0.0131123643037,0.211255181561,0.775632454135
98195,0.0332994328302,0.351661421326,0.615039145843
111453,0.807746214808,0.166038107079,0.0262156781127
111508,0.0138033113197,0.202866486719,0.783330201961
125119,0.0311339604423,0.353976849981,0.614889189576
125504,0.771735284669,0.00842294858688,0.219841766744
131788,0.764243254352,0.216491215744,0.0192655299043
131801,0.816511810712,0.164761209945,0.0187269793424
132217,0.757717021885,0.15734571406,0.0849372640549
135372,0.552070874756,0.413805531932,0.034123593312
137881,0.0118859851002,0.330260636054,0.657853378846
138329,0.0719252319017,0.622040614239,0.306034153859
138801,0.00792100104376,0.372627000641,0.619451998315
140130,0.522590566007,0.0469589662822,0.430450467711
142838,0.025440625178,0.159313036889,0.815246337933
147935,0.070271628078,0.312595918041,0.617132453881
150088,0.0210792861233,0.418098744497,0.56082196938
154470,0.150384683884,0.186440305639,0.663175010477
155737,0.073584010398,0.159927903957,0.766488085645
159414,0.0701176867412,0.336656453355,0.593225859904
160701,0.0754505169727,0.623734044585,0.300815438442
166066,0.484080673965,0.481574964231,0.0343443618038
166798,0.0651970199462,0.204829514555,0.729973465499
172051,0.758132078118,0.22108671088,0.0207812110019
172333,0.0755440973176,0.206911697137,0.717544205545
172621,0.0268717210208,0.253273745279,0.7198545337
172955,0.793266795616,0.180987843731,0.0257453606524
174661,0.00990947575037,0.150349134366,0.839741389884
174865,0.192164341712,0.198297222637,0.609538435651
183606,0.0747899364038,0.760616726623,0.164593336973
191311,0.032682160887,0.348321943933,0.61899589518
191987,0.812817671798,0.109202595225,0.0779797329768
194943,0.0222308946382,0.59638403509,0.381385070271
196795,0.71775304759,0.238019524795,0.0442274276153
197347,0.00910579925934,0.35755121989,0.633342980851
201521,0.0208712576091,0.301083438707,0.678045303684
203578,0.0239592693318,0.281103180688,0.69493754998
204590,0.0749935885928,0.195310050796,0.729696360612
204829,0.470162334288,0.362089949264,0.167747716449
204955,0.0580212105182,0.286769614789,0.655209174693
206303,0.0738499768645,0.634439876094,0.291710147042
207740,0.0469328808085,0.615886370017,0.337180749175
217882,0.491181671254,0.460142453325,0.0486758754215
228052,0.773890394513,0.205671625207,0.0204379802798
231662,0.360889408701,0.219600616725,0.419509974574
234625,0.0225300574694,0.378776580278,0.598693362252
13296,0.0618756463381,0.592765905251,0.345358448411
15157,0.0245152213655,0.449419046685,0.526065731949
15854,0.744831940733,0.109153139894,0.146014919373
16151,0.0111539717874,0.427981865007,0.560864163205
17731,0.0703667668277,0.336991977928,0.592641255244
20828,0.69114683661,0.176174014183,0.132679149206
22028,0.906082443592,0.0172368591945,0.0766806972138
22248,0.00816793086832,0.370887067,0.620945002131
24009,0.117214136009,0.49840046955,0.384385394441
27348,0.522736168845,0.372424756021,0.104839075135
27705,0.958465875296,0.0342972978641,0.00723682684016
31213,0.1297484316,0.11620904533,0.75404252307
32320,0.0678619978027,0.355241066165,0.576896936033
32988,0.0193068602611,0.304600311916,0.676092827823
33606,0.398732492494,0.433929759843,0.167337747662
33798,0.796194492561,0.180141935265,0.0236635721737
34346,0.078687650848,0.368551746151,0.552760603001
46787,0.00843251576253,0.31352110941,0.678046374828
47097,0.443999639808,0.504497923894,0.0515024362987
55685,0.0131060127163,0.505896601644,0.48099738564
57179,0.811664977564,0.166884792333,0.0214502301029
59902,0.880562958454,0.0887726917134,0.0306643498327
60256,0.991214699474,0.00282521895203,0.00596008157383
66718,0.981930631025,0.00944595078695,0.00862341818769
67901,0.09453529372,0.296663306323,0.608801399957
69326,0.314490452442,0.190762980492,0.494746567067
73044,0.0339435256965,0.546522477987,0.419533996317
73557,0.0138033113197,0.202916486719,0.783280201961
73817,0.0207210319666,0.49832471876,0.480954249273
75352,0.81271326996,0.0398691427381,0.147417587302
82101,0.471137476234,0.401247196874,0.127615326892
87061,0.0147418117672,0.630291501966,0.354966686267
88934,0.796454139699,0.183832590705,0.0197132695958
90544,0.515848200858,0.0736065877528,0.410545211389
90844,0.0287775418449,0.520078413786,0.451144044369
91079,0.0361570952487,0.428123725622,0.535719179129
96257,0.566764652354,0.134770988743,0.298464358903
98094,0.0857712952787,0.188954314767,0.725274389955
98497,0.0423755059755,0.403977452402,0.553647041623
100576,0.0144536840715,0.252163658834,0.733382657095
103680,0.0420415793441,0.212536499014,0.745421921641
111363,0.299120431365,0.155405595146,0.545473973489
112337,0.0240519943943,0.397299569785,0.578648435821
112592,0.0309658475647,0.363229505333,0.605804647103
121030,0.0395840156409,0.405933716738,0.554482267621
131310,0.36231087149,0.383283769137,0.254405359373
131505,0.961036430354,0.00654052726999,0.0324230423757
134022,0.0197408953083,0.301237116201,0.679021988491
138509,0.151595925561,0.166205600845,0.682198473594
141119,0.0856918173406,0.475420369327,0.438887813332
142505,0.448105759632,0.228203622067,0.323690618301
143247,0.0989641437766,0.352447968247,0.548587887977
145960,0.0683972592606,0.166392378672,0.765210362067
157334,0.91803506969,0.00191299046918,0.0800519398405
157444,0.686098014117,0.157827098014,0.156074887869
159799,0.00862858064103,0.37289073355,0.618480685809
160885,0.0268569987965,0.256201063055,0.716941938148
162619,0.0267329425938,0.387883388122,0.585383669284
164674,0.0100999656812,0.376054172854,0.613845861465
168039,0.340186581615,0.348483958095,0.31132946029
170775,0.288481368825,0.112506353203,0.599012277973
174623,0.0377795427639,0.396109306522,0.566111150714
180735,0.0244758142612,0.499377444717,0.476146741022
181532,0.462886290175,0.0260308133292,0.511082896495
183181,0.0235689453306,0.375604565243,0.600826489426
191249,0.0487796346177,0.297831049605,0.653389315778
192434,0.231090213713,0.483864189771,0.285045596516
201977,0.588210849145,0.265434767968,0.146354382887
3035,0.0493790991687,0.373676078685,0.576944822146
3105,0.870911305733,0.065075126808,0.0640135674589
3966,0.022825826131,0.293833276783,0.683340897086
4144,0.649122977871,0.037313310665,0.313563711464
4301,0.0227019186713,0.532775366113,0.444522715216
9825,0.0288361418385,0.38751853693,0.583645321231
9871,0.0293096511343,0.533884629112,0.436805719753
10374,0.0203450991853,0.55853388582,0.421121014995
14918,0.22749073322,0.204535671427,0.567973595353
15069,0.133039152788,0.379766695397,0.487194151815
15325,0.71803134352,0.10178944123,0.18017921525
29471,0.50052439627,0.38711475872,0.112360845009
31716,0.0138536135824,0.206538698518,0.779607687899
34822,0.0855925647475,0.168576563777,0.745830871476
37544,0.0505159057239,0.49678146488,0.452702629396
42817,0.0223165998834,0.472112513658,0.505570886458
43018,0.025428977263,0.496697304123,0.477873718614
45719,0.867208395673,0.0859726135664,0.0468189907607
46803,0.0115095958122,0.232090200946,0.756400203241
58237,0.0352771701973,0.34647704347,0.618245786333
58263,0.0395043091426,0.274156004328,0.686339686529
58939,0.0159853586992,0.113405187303,0.870609453998
66623,0.0291568763649,0.244805295933,0.726037827702
67042,0.409328311366,0.0232951175947,0.56737657104
80437,0.50090570407,0.0741600352479,0.424934260682
81127,0.0404890751647,0.406495671103,0.553015253732
92484,0.115408593386,0.283169195419,0.601422211195
96257,0.569015889284,0.343196853876,0.0877872568398
99583,0.0267017812131,0.242520480168,0.730777738619
102419,0.6445219358,0.237266085578,0.118211978621
103487,0.902418317567,0.0127169645256,0.0848647179076
103921,0.0159898551906,0.175023387238,0.808986757571
104057,0.0644642338656,0.103720612532,0.831815153602
105244,0.0297202449085,0.24323575739,0.727043997701
109498,0.160058600558,0.48421483177,0.355726567673
110351,0.650468029131,0.0715560147346,0.277975956135
113205,0.684086726034,0.171489199524,0.144424074442
119214,0.0823556169667,0.325521815521,0.592122567512
119769,0.0146834965755,0.323286449907,0.662030053518
120012,0.0207409809157,0.289138111931,0.690120907153
120335,0.0501095638985,0.476693289834,0.473197146268
122048,0.0206236617746,0.364239232641,0.615137105585
124018,0.0548205252232,0.289007178553,0.656172296223
125689,0.0596330378055,0.474298754218,0.466068207977
125714,0.224719989544,0.431964510759,0.343315499697
129508,0.457991427384,0.0606995802001,0.481308992416
136262,0.023932752186,0.470777361049,0.505289886765
146502,0.0312201067478,0.315346143385,0.653433749867
162910,0.023886487444,0.183401915766,0.79271159679
163865,0.126590595299,0.5254294003,0.347980004401
171944,0.0639124415761,0.196229293389,0.739858265035
175120,0.0111136317172,0.16302454633,0.825861821953
183203,0.466579770238,0.035870517737,0.497549712025
186051,0.528602840504,0.387732777018,0.0836643824777
186518,0.13314560578,0.378753749732,0.488100644489
188824,0.0332520570933,0.282820703728,0.683927239179
191860,0.48807392538,0.0338693747873,0.478056699833
193910,0.143163871701,0.392987118508,0.463849009791
194112,0.313692480221,0.194213750094,0.492093769686
195357,0.0174055497082,0.546949053167,0.435645397125
211070,0.0737545519533,0.541210834408,0.385034613639
212336,0.0417219692234,0.224757436698,0.733520594079
212525,0.0601510393865,0.290714224909,0.649134735705
214158,0.980559797692,0.00948761745361,0.00995258485436
216336,0.0055036074533,0.264999198723,0.729497193823
218495,0.511216456626,0.0604640106893,0.428319532685
223248,0.766875446495,0.180021461643,0.0531030918624
223842,0.0929244832146,0.204020205397,0.703055311388
226774,0.00900558419022,0.223502814128,0.767491601682
227028,0.0184856848043,0.176566271087,0.804948044108
229160,0.266387137363,0.112439123491,0.621173739146
5932,0.121522960509,0.311202527218,0.567274512273
13015,0.832875045442,0.148615710354,0.0185092442036
15646,0.484482781235,0.0439986350306,0.471518583735
21291,0.463415813985,0.0276212895197,0.508962896495
21344,0.511792717784,0.0335100550628,0.454697227154
28145,0.00892316113958,0.300278760225,0.690798078635
31105,0.0647540204907,0.200777070579,0.73446890893
38005,0.0354963834845,0.223972224991,0.740531391525
38225,0.030071595963,0.178761604033,0.791166800004
38423,0.647792674841,0.0372610379377,0.314946287222
40443,0.490077729067,0.0593397630711,0.450582507862
41047,0.0212882923977,0.372441485806,0.606270221796
41385,0.529414518584,0.384261305182,0.0863241762346
41743,0.0702981470112,0.159286283529,0.770415569459
42008,0.805211364381,0.168464004515,0.0263246311042
42849,0.815491046876,0.161807890185,0.022701062939
43193,0.0551801456178,0.372069556619,0.572750297763
48708,0.483280209186,0.0619119509074,0.454807839907
49146,0.577762143793,0.099430034324,0.322807821883
51325,0.0384755158031,0.404065841317,0.55745864288
53093,0.0858108980808,0.163234259137,0.750954842782
55333,0.0254559606618,0.236151840646,0.738392198693
55442,0.0192352349309,0.304579934525,0.676184830544
55601,0.363319272488,0.171062025401,0.465618702111
55786,0.475184491396,0.479146369657,0.0456691389476
56388,0.0272655791774,0.344863664672,0.62787075615
58155,0.311377303189,0.245589077511,0.443033619299
64548,0.915866010431,0.00769516379122,0.0764388257781
66772,0.0321202041189,0.52367148573,0.444208310151
68089,0.819127713168,0.0890359194037,0.0918363674286
78035,0.0184438955706,0.420531299234,0.561024805196
79737,0.607212238937,0.228822075107,0.163965685956
81830,0.0214994203641,0.353257085616,0.62524349402
82302,0.0226330381069,0.455525042055,0.521841919838
82574,0.0215497716562,0.402615934433,0.575834293911
84104,0.0214624439804,0.441507747562,0.537029808457
84317,0.310358314747,0.437795419205,0.251846266048
87152,0.505378578332,0.0723612059731,0.422260215695
100650,0.0318571611363,0.443258582192,0.524884256672
104419,0.131120231454,0.188105234351,0.680774534195
108895,0.0169897124484,0.282661420885,0.700348866667
112588,0.134402945754,0.203316370652,0.662280683594
112692,0.0344836388871,0.369403202684,0.596113158429
117099,0.427948276805,0.263695953122,0.308355770072
128561,0.0275575287813,0.301948725267,0.670493745952
129329,0.41626139744,0.356505320366,0.227233282194
133667,0.478816670386,0.475843707164,0.0453396224499
141791,0.0414652201068,0.479599474544,0.47893530535
143127,0.457124935029,0.486139368692,0.056735696279
143999,0.0250529017526,0.516555622047,0.458391476201
149239,0.0290142306023,0.252758757364,0.718227012033
149257,0.141940844401,0.276604628121,0.581454527478
149750,0.0289683728388,0.456655465827,0.514376161335
153852,0.0181252619183,0.521320492081,0.460554246001
157311,0.0212451841089,0.472357873227,0.506396942664
161431,0.799612428301,0.0945994017133,0.105788169986
165184,0.771681951336,0.00839294858688,0.219925100077
165982,0.468272731093,0.0753875559497,0.456339712957
167980,0.0937509061785,0.206185975349,0.700063118472
171165,0.0207618839943,0.478764244656,0.500473871349
177745,0.0957267824692,0.36671974364,0.537553473891
177949,0.0106593108023,0.347929537817,0.641411151381
178675,0.0619941466569,0.165195936829,0.772809916514
179635,0.91370724938,0.00863614990465,0.0776566007149
182802,0.126038933783,0.164631803098,0.70932926312
183094,0.0201679091768,0.279466416286,0.700365674537
185846,0.517666726691,0.0631701494069,0.419163123902
185907,0.0731299634949,0.174120679335,0.75274935717
189100,0.309435962032,0.467693096355,0.222870941613
191720,0.0137469826275,0.595410545488,0.390842471885
192019,0.456716527918,0.0542378952214,0.489045576861
195463,0.0759357549503,0.202770984091,0.721293260959
199795,0.474880303653,0.03865061657,0.486469079777
199819,0.302593996118,0.377615010585,0.319790993297
210773,0.0606303891805,0.378995017583,0.560374593236
218708,0.0135362981731,0.688585928706,0.297877773121
219436,0.0297617449085,0.242456249416,0.727782005676
221530,0.00842843658175,0.35470575474,0.636865808678
225453,0.687083395675,0.121251198974,0.191665405351
229115,0.0244856599028,0.529416981415,0.446097358682
230617,0.0263352568672,0.343195525763,0.63046921737
208,0.0101968432699,0.352273564455,0.637529592275
4989,0.45406811479,0.0307837769612,0.515148108248
17452,0.506221090196,0.0817366560367,0.412042253767
19183,0.157122255507,0.247839071103,0.59503867339
24263,0.501941411724,0.078439384624,0.419619203652
24823,0.815057513608,0.160643380842,0.0242991055492
38805,0.0280797207048,0.225732515281,0.746187764014
43898,0.271879068459,0.19890848935,0.529212442191
55387,0.0314297265979,0.34489311432,0.623677159082
62302,0.0321658361995,0.441009009132,0.526825154669
65605,0.309155285259,0.355954191553,0.334890523188
73588,0.0421311122789,0.382853151506,0.575015736215
77415,0.0197303180526,0.459242598724,0.521027083224
77897,0.0789225235714,0.641075980162,0.280001496267
80011,0.305859570978,0.344703781737,0.349436647285
80337,0.0253983416142,0.236750204183,0.737851454203
85705,0.0858621458983,0.47871249664,0.435425357462
88938,0.0118859851002,0.330053969387,0.658060045512
93067,0.0277573261731,0.465677636275,0.506565037552
95977,0.815493602714,0.166579930788,0.0179264664982
97117,0.0633856807994,0.162736590893,0.773877728308
102008,0.0158943501857,0.514414438977,0.469691210837
102486,0.00478751194589,0.290509231602,0.704703256452
103206,0.0302092171863,0.0988919382758,0.870898844538
103434,0.699558675946,0.0504703961435,0.249970927911
103630,0.643156916324,0.232079087993,0.124763995683
115058,0.49997793999,0.446274099645,0.053747960366
118651,0.0331810809635,0.24689218784,0.719926731196
131460,0.0222654718764,0.552653258414,0.42508126971
133760,0.45234035681,0.498388692896,0.0492709502938
141130,0.0839535177963,0.460265699736,0.455780782467
143858,0.0656134093564,0.354343267184,0.58004332346
148737,0.0206897969814,0.441051031923,0.538259171095
150006,0.0888453404001,0.196688384855,0.714466274744
150063,0.0618448538961,0.170453705489,0.767701440615
155841,0.317003578289,0.423825852457,0.259170569254
158920,0.830550027194,0.150964220087,0.0184857527194
159369,0.0757661837286,0.280756706419,0.643477109852
167683,0.0617449724081,0.15980973936,0.778445288232
167856,0.776340461926,0.170009725259,0.0536498128142
167957,0.0738796182159,0.342404036994,0.58371634479
174708,0.521473538059,0.0498732732776,0.428653188663
179485,0.993351366141,0.0029918856187,0.0036567482405
182872,0.0174394530246,0.788752863773,0.193807683202
188149,0.0254343172643,0.445849587459,0.528716095276
190649,0.0570976237411,0.500998777756,0.441903598503
203418,0.854665706159,0.123744644081,0.0215896497595
207981,0.027656075828,0.300326906829,0.672017017343
210700,0.0751436251754,0.165562131492,0.759294243332
221548,0.0276033315048,0.371148090902,0.601248577593
222867,0.0309395799996,0.221862405233,0.747198014768
223304,0.949919426823,0.00367665156235,0.0464039216145
225283,0.290537133618,0.3964416823,0.313021184083
237837,0.767668474922,0.168734232114,0.0635972929637
31,0.0282280258573,0.609367835684,0.362404138459
2516,0.0861908504815,0.433438795436,0.480370354082
19825,0.058364118211,0.293679448915,0.647956432874
20039,0.0683473361543,0.307515732028,0.624136931817
21944,0.843968180385,0.0887806246011,0.067251195014
26638,0.519306811992,0.0614329717043,0.419260216304
26860,0.510547146721,0.114958528671,0.374494324607
27271,0.89528291582,0.0084131584423,0.0963039257379
27671,0.142792668706,0.390781333921,0.466425997373
29998,0.0156740937463,0.344366399894,0.639959506359
39343,0.0667748853977,0.480444177675,0.452780936928
47816,0.0204674845935,0.389297350945,0.590235164461
59437,0.888522097241,0.0165741242334,0.0949037785253
65456,0.254548678795,0.310029661338,0.435421659867
69852,0.800174717771,0.179887381767,0.0199379004617
75511,0.302752415001,0.360409126037,0.336838458962
78026,0.0696333209477,0.17787417596,0.752492503092
80283,0.00985325782026,0.263400756802,0.726745985378
83251,0.689985187608,0.0387108344377,0.271303977954
86790,0.0237717051083,0.616673019124,0.359555275767
90106,0.286791389995,0.456500045933,0.256708564072
90397,0.402992306444,0.177063471469,0.419944222087
102344,0.229417475522,0.329628039652,0.440954484826
105619,0.524404452958,0.0657713522497,0.409824194792
106529,0.0522219066715,0.402826144374,0.544951948954
106884,0.806991666972,0.0637237650826,0.129284567945
106897,0.791688916039,0.140730919157,0.0675801648039
110349,0.883392836707,0.0134866391768,0.103120524116
110739,0.0260029684944,0.267533588978,0.706463442528
115616,0.0126121342306,0.23473274291,0.752655122859
119023,0.347405299328,0.368683793106,0.283910907566
120404,0.0230840637587,0.530630422011,0.44628551423
123001,0.490133534478,0.131118265545,0.378748199977
128417,0.937086956576,0.0182250030821,0.0446880403416
128435,0.285298936608,0.321022131175,0.393678932218
128526,0.0776360656547,0.64200084729,0.280363087055
136808,0.139153873216,0.235141738014,0.625704388771
