Features,Sensitivity,Specificity,MCC,AUC
001001011011,0.6285807329268398,0.6676486219709002,0.2915431124069201,0.6461570370370373
001001011100,0.6413678249887482,0.6935794363296399,0.3324340613951907,0.669674074074074
001001011101,0.6641378227779211,0.6943430891964065,0.3529148559957671,0.6637155555555556
001001011110,0.6978929260247583,0.7058574424082386,0.39521422032532305,0.7049348148148149
001001011111,0.7059653421698892,0.7042713166007204,0.3980634880155842,0.7046962962962964
001001100000,0.648951901281601,0.7045179970831416,0.3507020645733553,0.6994222222222222
001001100001,0.6758559316891862,0.6989196654805228,0.3680510163278714,0.7092355555555556
001001100010,0.6495124702804571,0.7011612684517436,0.34731138094793224,0.6906903703703705
001001100011,0.6736016651780736,0.7242905809536963,0.39639665890995546,0.7103792592592592
001001100100,0.6549327388845696,0.7244422206807841,0.37932653034857106,0.7213718518518522
001001100101,0.6426934888313247,0.7150347132576076,0.3571372427635886,0.7281540740740741
001001100110,0.6264781567085373,0.7207081404252798,0.3468272188505821,0.7310814814814814
001001100111,0.6629438052645088,0.72964849036257,0.39088878233533164,0.7515318518518517
001001101000,0.6833197911808898,0.677848474005591,0.347128790532199,0.6641481481481479
001001101001,0.7079319734557766,0.6895063096369124,0.3822615426579473,0.6656029629629633
001001101010,0.6400309524025232,0.6765519260721485,0.31120187851261216,0.6843318518518519
001001101011,0.6516572959244619,0.6927052948511623,0.3403311809479445,0.691454814814815
001001101100,0.6213815466422665,0.6827713105847899,0.3031980884905679,0.6817125925925925
001001101101,0.6373293778098517,0.6781117461242142,0.3107510758785945,0.6799437037037037
001001101110,0.6602162593335421,0.6849771410736762,0.33750638335871985,0.7144400000000001
001001101111,0.6547223137869586,0.6949529711664141,0.3452049600976863,0.7159496296296297
